ngo_id,funding_ratio,avg_student_income,disbursement_velocity_days,application_backlog,impact_score
5f023b4f-1f15-4d0a-9fcb-fd803166bf4e,0.14748219112555452,91094.04178675085,38.476276396323,22,62.87
871e3434-3189-45dd-9b7c-e5132c8198f7,0.2688712694751255,32288.202348830033,32.676368651595304,15,70.92
c84db74d-cfa2-48f1-95e5-b40a3fe5e0f1,0.5145280988969959,112903.77891902269,13.438120940737306,15,57.26
6c55e139-cfde-4197-86e9-cb9072305ac7,0.41200475705409034,40626.2580453536,90.0,21,57.03
9bbc0b69-6684-4efa-bb8a-fe4f970ddae4,0.6649418668916247,24433.10500085376,28.274839273140696,19,65.26
94963358-2ac5-4036-b835-559b9e6bc903,0.19908664784283697,22053.293177901596,17.53149697505218,10,86.24
7d8ddac7-ce11-4f24-834b-47212ccc7e45,0.6009646315814987,80612.62092645442,33.09257516085816,13,46.32
65bc7882-bc62-4e79-a68f-392743f4a7dd,0.48389405775148026,289318.0427696178,10.077686504461047,14,33.01
2dc16c0c-823a-4cff-bac7-800e366e373d,0.4385427382697964,83517.99570092582,8.753649092205396,12,64.99
53bc45b6-a549-430f-ba19-7a25cee819c7,0.17036545987895513,300000.0,15.081134472496663,11,42.68
269f2c8b-94ff-4a03-a91a-b215add039fb,0.5123384358381942,257572.74247230712,16.886055989617333,15,23.15
cf58a2ac-d15a-4d6f-aed5-9f3da7fff640,0.2549938109391263,122152.88781160318,8.770778512792832,18,62.97
fe4fa867-47da-4049-abf5-e99aa3ce87f8,1.2022098073535163,284814.4060758462,42.11770606113582,17,18.62
51973f85-ee19-44e4-9887-a907f41e7362,0.1976559361313618,260171.8335594393,12.445360912904444,13,40.94
1b614698-85dc-4acd-a7a7-2b348aee168f,0.18824948878725306,207514.56060376944,2.85420100490228,18,58.06
a33e6357-0235-4d24-8f1b-c12e9250bd17,0.5055208432074808,17899.64187844141,18.22153398218593,15,56.16
49114bc3-2512-4e35-a4b0-50be0c3a6777,0.05159793300780268,66876.63428982937,14.152768990758954,18,81.16
4939fd8a-46c5-4c90-9f73-bee63b82a094,0.23906628049964107,46399.438011925144,30.520775090828845,27,72.52
a1c529d5-b327-438d-b259-f00e51288a02,0.3922737668859146,206262.38628972598,10.18190933378099,14,45.3
240d7e0c-9d52-4f31-ad8b-c95dcc394ed3,0.3736791032941914,63208.85045820684,27.03714120671656,17,61.57
128c14de-03dd-49e5-a4f8-c9050c42ba53,0.10288038694622176,300000.0,20.32731787489094,16,38.05
adc9099c-682c-4f3f-a0e0-d54e63ff7d46,0.6892596108748581,87662.53269005004,34.47584357450645,12,52.7
dafa4303-745b-4c72-acdd-b9d85afbd2e0,0.8122172079176346,79034.38546492773,18.097567794370097,19,44.21
19c58f73-397e-46c4-bdba-eedbdd71f59e,0.3908940927163973,59699.67565670809,8.377147265543265,20,69.58
f5151aa4-2d81-4342-8c40-9a2912680faa,0.10130386122567758,69724.57790702526,21.10712855596332,17,68.6
1e4e9aa6-3d67-4054-97a4-2d4e86731c8c,0.07015325245909022,100207.24551480397,6.425999088173372,19,84.59
d59cd412-a7a7-4eba-9dbe-e9ffa8574267,0.19069721487142663,76660.1467728558,1.7133302114381899,11,79.61
ddc3594f-9d4e-4b90-a00c-1d1cfc8a0993,0.48989808874171825,55720.53471661728,8.973965012160708,20,74.36
71aa0cfc-b078-4eec-b3a1-f78f7311e4c8,0.17868729811670847,58425.00402594878,36.023041219657024,21,81.1
9533f569-6083-4924-a1a3-de74654287bb,0.1616505682521935,300000.0,53.89986127730792,23,35.7
f996d2c1-4bac-4d08-8af6-1a6e8bfee4b5,0.48690153946111303,300000.0,3.6757780636577047,12,29.89
61f030ba-6299-4581-9418-9eed7267f7f1,0.3290317367771342,55456.932540318674,31.88210427776174,13,74.87
8b4b4ab3-c39e-4131-b86e-40485b02d73e,0.45718834803254194,159400.66813765434,48.04705601549274,15,44.58
ed8d6a4a-0e9d-4f86-87fc-a8b439d253dc,0.6055951072017616,41679.00886164608,6.248835298225832,16,65.66
cbc615df-83f0-4266-bf7c-3ddbebb9155a,0.2761933825467158,62226.51808145339,42.41498821055475,11,60.6
d3a7cdd7-82f6-4d3e-87c9-e272a6d64fe4,0.351710489228823,33859.9706575709,5.051242275860436,12,67.91
5a6ef9ce-e1f9-440b-97f7-53e7c7a02017,0.262603123487766,182748.6608669603,15.141588495049492,16,59.13
cee33e07-a578-4b4f-bc2f-8ca62ff3546f,0.4009975102196544,119088.05046436189,22.146997528163904,8,45.59
03017490-f392-4af5-a8bf-a31963fd4911,0.3580496163377055,138740.12212016448,6.753343141731182,16,62.28
12c2e30b-8c9c-460d-8c37-b88868f6dfba,0.4886934160961407,164490.14181737907,40.689229450059386,14,47.28
1b16b151-3b2d-4214-a4e5-a14c85b68b58,0.6652317910015249,40308.26164832093,16.373874618652817,15,55.07
f7aa4f64-e7de-4ab9-b4cb-ac1a7fa3a044,0.5783507058350623,62346.67852733672,29.85191045539683,12,55.5
7e22179b-fa43-400c-a575-ff5981fa05c8,0.14422887252985006,115403.03012789294,7.138695099184487,21,70.25
f83bae04-7a63-43aa-8ef3-6a97d0ac515e,0.31347716081995697,61300.68549642691,56.02205803004509,15,62.0
2284dea3-3f85-4481-9a02-93f7f010a9f4,0.24929435142067258,85437.47554825633,24.125929018516253,13,68.67
b76e4d8f-d225-4901-9f19-3df63c6eea47,0.3408223102575767,42626.10745815209,23.392117792669286,13,63.23
1eb208c2-e29a-4a4f-b51c-39dabf7f9d16,0.7138807446964089,234165.78657969416,21.8559380284388,24,46.53
2431d055-a165-4895-bbe3-7c27c4adb5cb,0.1738271865474741,171240.552745017,23.649920029150778,9,55.96
e2881a1b-2fa1-4f9c-9666-37009960b75e,0.25778110874328314,217436.54877928592,27.854321786001307,14,47.86
f6f227f8-0413-4029-8139-136329948bd1,0.36140371324602727,136939.75715903897,12.47797441949479,13,66.77
d6d97bf6-5a75-4564-8366-ab3f460b03bd,0.29487818030926743,33688.07822140498,4.758113254262572,11,63.69
c3327f21-bd17-4879-b112-b3f989a9a04c,0.23176110186304616,55070.990484534996,4.991306498781109,14,82.55
44748aa6-369c-4489-b0f7-9db6cd9afb93,0.45371308147442946,46102.11068892993,17.460619475539488,14,64.56
050444e1-36e5-40d0-b932-925467cc1fef,0.39427559853248484,65787.16831497147,49.01696978845332,16,56.12
4f1794bc-2655-448c-8730-97ffc400b1c1,0.2675782347407045,188378.9597985886,15.05006185119404,12,47.94
cd8a76f0-c6f7-4a43-8993-5f8a1f10d63b,0.10710505304118256,24879.298066201685,37.30822374214761,9,68.34
33dcbef6-4439-4841-b588-4f7b4b9504f9,0.5520719027759733,50669.95745697443,15.581629398969906,15,58.85
d917040b-15c5-4f15-8ac0-c459b3301efb,0.24750359881627532,58948.01261492665,45.23257693793843,21,67.51
a87bebfd-48a7-4c3e-9a7b-7b66e21f6831,0.9695654225872479,28248.24664926873,23.224629782264525,17,50.78
5dc144f9-9304-4dc1-81c3-8ce65517af6b,0.7546846267549481,95206.79591169576,20.802485452941937,14,48.4
6e9b9d19-e564-4de5-8045-d19b036aec15,0.6129704775683957,61476.885925881936,34.866315399358584,12,50.87
6fa73a2d-d580-4752-8d8f-accedff191dc,0.5677079079280121,196703.63034343222,23.024496176256037,8,46.78
3f91c642-7a0c-4819-b93a-c8db76b7ff50,0.7212256656384193,64854.480640283015,27.00901983540664,13,64.07
23b989b8-89fa-454d-96b9-a1f3d4b1e84c,0.6752291571825184,116675.71823297816,17.20813908584735,15,55.48
6f48a0d5-8779-4ef2-a48b-7dba4eae0a43,0.47228198389078013,88608.96306176187,21.84131843154937,16,56.07
deeba767-b451-4486-bbd5-edbc067b14e4,0.5187459366683076,11100.994408194805,5.456530340660595,16,70.87
c867aae5-278c-483a-b2a2-3c3f83056939,0.8079782523406103,25639.349128384154,40.32950722954041,14,53.14
ff3c75dd-6dba-42a5-8e2b-b1620a2dbc2f,0.4592582695415721,109845.74859654126,41.2487892938326,15,60.36
460fc83e-d6ec-4bce-804f-b186b053aede,0.21838220136663755,105912.59455702596,12.994796434233393,15,64.32
7dce5fa1-d5f5-4b17-bd58-dc9063291d41,0.6778286208547368,76501.38440124998,16.016207364435314,12,47.69
effe009c-e2be-42dd-931b-54db5a162ea7,0.5399061372268869,234241.203199148,55.173292316142046,18,38.28
183c1b05-3477-44d2-b18a-d5c1bccbbade,0.09285965065753814,121537.70132081343,13.3020487455863,14,70.35
b421393d-24a4-4469-9898-0a044b73669c,0.34928188923045433,283859.9922801617,29.07275541467644,16,31.85
f911bf39-3e6a-4b41-9c64-5d1e57d790fb,0.28812369967414403,11296.704018136514,19.80024120134843,19,77.97
c3f16b7b-fc3e-4a47-a50e-3fa86758e3c0,0.7798639154386762,300000.0,4.012198520027552,16,33.79
0dc12023-2c64-4e9a-8f64-94763e02400b,0.33029156105987345,49725.72217315053,23.899875405306776,12,63.12
3b6fb9ea-bb95-4ad4-8b5e-b42bf4324bb5,0.2065803536271188,82445.34815504844,39.670930331425815,11,59.7
c4b03b39-e20b-43bd-88b1-4aa73e8156f6,0.7079569292740846,208859.59755948524,14.41361452037711,14,36.21
cb8e4cb4-0af3-433e-8822-21ddd92cdc41,0.23826908177596906,14886.173123971923,5.744863358564688,16,81.07
11b2ab2d-02ac-4d3c-86d0-799eb05be53b,0.08953421290625928,65994.9172586589,30.848170908487063,10,71.2
af15bb12-4183-46c0-b901-d58ef85f1505,0.5112234894784025,181144.8531871262,4.2082516060932305,15,53.83
15410cff-a1ba-4373-a2ac-9bd3681fbc62,0.45997292739511325,49333.575333347406,4.49794395262606,16,67.27
951aec67-2b19-4754-908f-b74f1750a29b,0.41843326067503256,167877.9645045995,57.05281179847457,10,48.41
dab56e58-5cec-4e78-a9a9-88797c4941b9,0.49321467858113743,138843.87449357068,35.5356834037841,13,44.71
f2fb041c-18ed-4191-a637-94163f91f56c,0.6097352844587083,92534.19213142611,18.02429543994223,14,46.79
4915c310-3d38-4613-b190-1137fe587857,0.4851895173652818,130498.84926021422,24.443871911767665,18,50.52
dd907545-ccea-4160-bc1f-8762e5c59ea3,0.2720143275776106,227682.3291028199,7.568398791237118,17,43.92
6941757e-d526-446f-a487-abe6ead06398,0.1655166312060436,130875.37007239161,19.5828792403233,16,65.93
908f267e-dc4f-44e1-b58a-c82d4bd0b5d1,0.09391701261685975,169957.3989174766,6.339167182477068,21,54.57
e0b861cf-d16e-423b-b593-db3bffacd12b,0.5840607988918156,39933.266926356446,6.151270077136851,17,60.36
4652dbe8-aea8-44d0-8d78-4c1d0a0d79f7,0.331217988597232,128745.78028889958,31.92996559581589,15,54.68
d39d149e-e6d3-4db0-bd2c-88629ae6064f,0.2558661910311434,119550.24093340816,11.760906964093053,23,59.23
a33919eb-cd91-4c96-bce3-39a4d750ec5c,0.10145405077060216,198613.2275070782,10.23253990717018,14,57.7
5f0e1c54-33f7-4657-809c-2df2b17bc75d,0.3095540569529484,32003.594085428285,22.75450808424038,18,70.56
104a5678-7201-49bf-be43-a4ce1e4d4174,0.5381851843241632,190782.29423817477,9.889544308409103,11,50.84
82d5020e-30ae-4e1c-bb7b-318ed4bbddb3,0.47534997716197946,40001.364445459716,14.103361784144251,14,59.43
7da2e8ab-2103-42ab-990d-de9526dc7d2d,0.20484556233773882,300000.0,51.61793281406271,15,38.34
fe47b10e-af39-428a-a4d6-d886c4a849c9,0.3256256145753776,39704.60387848225,4.46218054102557,16,74.61
bddc9311-58f4-483a-a393-bcedf86ec3d4,0.20456886479790015,31779.635345227052,46.18484659507529,12,69.29
46a29ce9-277d-457d-bc1a-1ce516028c2d,0.09560239561030176,64061.30993827086,90.0,14,59.74
c59a4c4d-f192-4bf4-8d1b-b6a5888c096f,0.8678574423502798,186967.84113512986,4.815923546969389,11,28.58
8ff13771-ca65-4c4e-838c-2ec48dbe99d4,0.2510631497806982,107370.2195435174,5.564152301594958,11,74.83
22d74a06-ea52-42d6-87a1-f19c6581e98b,0.7286258778045315,300000.0,25.941380370008584,18,23.36
20da123b-2074-4e6b-a9c7-b21deb0fe21c,0.3346933221606828,63551.300937885004,18.355030905442764,11,63.97
224d6de2-dac9-4770-8319-2801f4f4f159,0.5601732709274307,54612.95682249066,8.7518477475831,14,71.41
816998da-26f1-4626-b81b-6cf1fae24d17,0.5799113541289588,44910.89108047131,40.541151312913364,17,57.49
084a596d-63de-4fa5-90cb-b0cb0bc86465,0.4365589388182115,53048.09381076936,12.528333460711847,13,77.25
dcce7e82-5e84-4292-8312-e94001f98e84,0.5377436350891918,26429.302142559733,20.675364005652526,13,55.75
fdf505a9-904e-4c00-ba86-31495e55c952,0.55327278816915,48095.4525073918,28.513595353371073,10,56.71
301bc780-8516-462d-9fcc-08c3acd01858,0.6507837722875852,30687.599535362206,24.302923337934743,11,50.6
7e2eb892-156d-43cb-988f-e620edc7e2bf,0.0889864899257299,143655.88503731368,17.03187302099103,12,64.24
2b4fae6c-0cbd-480c-ade5-8ca85c6d6616,0.23060745411875927,264119.1524621638,29.46415566841503,22,44.13
51504faa-4b93-45d0-bc89-215d315f6ea7,1.0363907531950245,96501.29663910385,3.8246588036088633,20,39.79
e041e29a-9559-4dd8-bb53-34ff2bd9b1e4,0.07390645247752942,47140.15013088548,35.40653740044901,24,76.0
3b712232-2e76-4471-99c1-475203536896,0.27887376025709126,146593.7832444342,13.294214172271463,22,57.94
95821f65-fd1c-4f40-a5cb-0212cc10f372,0.40735425471039194,78322.66102166918,26.976607428909304,14,59.67
13080d1d-3492-4c19-866d-f0deb46d469d,0.4828657895564402,182021.15262460723,16.47836126554174,13,42.9
b811b756-2f49-4093-ba0c-832c8737f31d,0.7231414342354728,37936.072092859176,10.26140508003782,20,64.97
c578b73c-629f-4c02-b15b-aa09ab298ea6,0.479559413286384,40102.6496766865,15.504220763792818,17,59.14
03073965-8e9d-4d3d-90db-48d87ad2800d,0.7374149074886438,144484.46863462453,21.14102976212265,5,41.38
65b9173c-8155-4efa-abad-5d75ad29576d,0.27625945630065624,79521.80132012046,23.73637291467002,16,59.55
0e8bc890-0765-4aa5-991e-adf3cbf487d7,0.04408837466091799,169651.45719056277,21.41846155816439,23,60.02
3a4812ab-afff-4393-9f79-d589927765e4,0.6574866010667411,40667.345407665394,9.63210742540157,12,54.99
fbf0e608-910c-4c81-a9f6-f83ee0dc69da,0.33029876728748336,114338.90079877214,6.896515506595014,20,62.19
2459a92a-ada9-4a73-8505-4557be09348e,0.19093470307971705,125140.17941457719,7.529812960318595,17,66.75
58367560-8aef-4ee1-81fb-eaeece6b6327,0.8434649138040333,23630.724309912224,13.989101016851837,9,47.46
593046cd-743a-491f-a3c8-8e28a2bb06cb,0.2027538852397332,80600.73754151638,26.68612227901602,13,64.94
69b85137-1428-47b9-ab7d-706c00956ec9,0.2838978790547578,16107.600842433683,28.01021220298971,17,67.37
aabf7be8-662a-4cf8-916e-ba98472559ec,0.4182783186463991,261943.13333733726,10.721576555310905,15,35.39
8e0eb2cb-6373-4c39-a22f-4e61fc5ac94c,0.38774830328840015,28167.351816009697,17.10229883659807,17,74.74
c706048a-2e50-49e2-b066-6c6fe54a52e5,0.2570436275304426,69486.38402044571,4.218091737287387,16,63.72
ddd51568-c71b-4bbb-beec-717bae541b9e,0.5854356188041805,80505.34175866617,12.507297990828562,16,56.83
9005a50c-a959-4ead-9f16-9812721dc7c9,0.20826139314698727,37432.40137903667,10.658454056987246,19,84.11
290d321c-a15d-4fc2-8b76-0bccde255d59,0.6988825791291526,300000.0,8.616213941743597,15,32.54
a974c092-f1d2-4cba-829d-3bcad7965eb3,0.9236279647224948,46473.806945796896,18.526505355654308,20,50.44
7eab7c26-952f-447c-92be-3527724663cd,0.46106988157073114,65131.62203684844,52.785180094369665,19,56.25
e8ef8e33-9bf1-4282-9d16-c103c82c73fc,0.4674916412350908,46555.54299795877,17.818353667155268,14,67.17
3704f3b9-1f8c-47c6-8370-071386c21717,0.20205189647656543,46240.28669920622,37.231514052731455,12,71.09
4c65affa-b3b9-47ea-8957-af630dae6f6d,1.0858547767451951,74073.64017811499,31.92385088319222,19,47.02
6e2fa753-9199-4ce8-8c26-d449a4d0bddd,0.1786504165616797,141838.47104735897,11.12572852958593,11,62.11
4db6f750-df07-4f7f-aa8c-a7ca04b6e70a,0.42807868338016736,91867.71328705022,29.6413653022093,13,62.26
5f59c38d-3534-4308-adc0-1ee25824f017,0.7714645350628004,44054.24705042428,54.82935111318309,12,44.99
e20a8fe0-ef98-4b79-ac16-f869054401f3,0.23473469261275498,80415.84910889654,5.621875946010999,12,78.77
6250910f-01c7-44df-8601-e9fcb2c95a5c,0.39083628904702084,27075.804286054292,31.893010575246198,6,64.14
e480aae4-a18b-4770-9bf2-ba37a75f8f45,0.2097203858031353,208273.84505501733,16.140152896663537,14,45.18
2f565c5e-ced6-4458-9e7e-f757b8c8bf7f,0.582140987004558,53918.48927069546,9.689804524093493,12,60.05
34ec2361-6427-4b40-a6c0-a3a85f7f31cd,0.6962468655481299,56276.40042513651,22.69610963817304,13,57.16
8a84c49a-f505-406d-86df-8fd4a3ba9f36,0.19268707161250195,17035.946851600627,23.145979195931396,14,83.92
df9dbe57-b78b-4f3a-9bd1-d8636e0e6cf9,0.08280959395995885,53886.880484468405,73.38925244267962,13,61.57
8b1c62fd-2706-49af-9a22-01977fabb4bb,0.02591869062019025,300000.0,10.0229462246861,13,40.8
bbc0a341-1df5-4e73-904e-56a0c6150b1c,0.23887480302759545,131823.19540253447,17.797284080030312,11,63.24
7592d69e-e763-4d95-a2a9-e6668685b98f,0.4001174929093158,196260.41323341188,17.54919011896855,14,50.16
a7f70b2f-3db1-4da3-9f3d-57c5a84e3458,0.7945380503975206,88724.25994707366,9.968454191569368,15,41.37
aa7bae3c-9441-4cab-b42c-3f8b2eceb2af,0.4606526505093612,10000.0,7.67891232456675,18,68.8
aac99cea-018d-4149-98a0-ce6d6945a128,0.3757208454441339,85449.5702189265,12.277229241632368,8,60.62
9b412cc4-7765-415f-8054-d1dc90e6990a,0.6053374820812738,94937.15037903297,15.692673113824409,8,56.4
866512f9-a461-44bc-853c-27379689e1bf,0.5544322392894102,165464.39470678323,7.226654306642839,18,46.41
c9524921-dfd5-47a3-b51e-6c224ad2f19a,0.33117146665146274,78480.6797423975,33.17574197787855,9,58.89
e396e2d1-71a5-4f55-8b28-39b5b445d83b,0.1361122289912609,43589.30899786214,24.835707170439314,11,74.39
cd7c7b57-bb89-431a-ba14-cdb4e046994d,0.6394478420560914,74655.50920136875,5.77397214442594,14,49.22
04026e7a-0fdd-47ee-9045-b68902b7abaf,0.4614855559219367,61463.07015059325,12.1004849330681,14,72.37
27a53bcc-1088-46fe-ba94-81227c038d16,0.13030330431376563,122874.11512860986,18.82031857109676,9,69.83
ee06c037-3ee0-417a-98bf-8a2742af3b10,0.4798240185971582,74788.81239503958,28.461404626564665,13,54.2
ed5bdcac-3ab9-4885-88f6-c9909024e101,0.2586891818717552,36603.124573440924,15.787500601100287,14,66.75
680ae852-e9a2-488c-ae2a-2186b4fcb57d,0.7854116198923491,127200.49925371386,27.33730966568647,16,36.13
0ad80760-4a7b-41fc-81b4-0501610613b7,0.2161695907498411,44753.01066869219,21.77240950179648,10,74.17
3b30bd19-b846-4605-a689-c9a12e648eb3,0.6553524608401199,62768.12651807119,29.63995727594213,21,48.97
8aca879d-6804-45d5-bb12-b571a9497a01,0.8430549235437601,55762.98448376757,8.910142950659049,11,49.04
feab66b8-94f2-4523-a942-8d2584f9bd4f,0.3058212129671803,97711.87451485013,25.38384290026398,15,53.4
2f69f3be-d717-4b48-ac4f-0b9459950bc0,0.39789010455347246,26983.306818327983,16.189986310079792,12,70.97
b552466d-de9d-437f-9cfe-a2072dffa0fa,0.514494679549077,82924.5632227174,36.49729542569069,9,56.45
f715deb4-92fa-41dc-8e48-db9c4fd7bae9,0.46226177201701757,191827.3929977508,8.737391427885981,19,47.5
de21dd53-ad46-4dcc-ad27-5ef1d79f126c,0.11771461295093652,87257.35482708112,22.072282611553874,12,70.77
dad0bfc8-6c74-4339-b703-5a01104b4165,0.3062676428092479,47384.77736479998,17.907630537611528,16,73.3
4b932d01-1853-4518-9194-41d25fb9256e,0.7013622025687478,60323.608585398906,14.936811615954657,12,54.66
26b49d4e-2081-4668-b8f6-577a85f81699,0.3366658232143712,102395.51882712172,12.56125582486196,13,65.97
5a831a47-80db-48d0-a003-6db2444a3846,0.8464113901173032,126530.41603665902,13.329183680229796,17,35.94
33646db6-68b2-40c7-932b-de4e34a1ea48,0.687545704798991,269183.7193248678,50.29758183727007,19,26.09
773823b4-5b89-4699-b115-1d3e6edcdc48,0.343098528235436,22013.384509424523,14.603263007000589,14,72.32
bdd2c455-0fca-49ee-9dae-3fcf00c02a5e,0.2912437984907092,99782.71140922274,47.83869201084234,14,64.19
321b661c-c6a3-4b3c-8709-be643606cc92,0.17107317712553755,93743.17230306836,14.92537545552799,15,68.96
48ba6c24-3e56-40c0-98f1-bf60bd47732f,0.1782958471083584,76618.40932428387,19.33452494708331,16,69.54
667897b4-0c0d-4144-865c-c7ab83a40c71,0.33645048841274555,107403.88761005882,17.03176252874875,20,58.98
02b89d16-2070-4d85-a35d-b0a8d8747bb6,0.2622683893643112,67263.38092619395,49.69181398410324,20,71.16
d0292c95-fa78-4780-9561-1c3fba2206ce,0.3571527664613243,36349.98357891423,30.668077285547312,17,55.09
